#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B0FB35
#Date Time: 2023-10-04 22:15:25.487
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 3.84767 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 5 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Math 1: Function: C1/1000

#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: DC
#Offset: 100 mV
#Wavegen Channel 2: Enabled
#Mode: Simple
#Type: Triangle
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 1.5 V
#Offset: 1.5 V
#Symmetry: 50 %
#Phase: 0 бу

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (A)
-0.003143640302674749,0.003036594876839382,1.294743432173783,3.036594876839382e-06
-0.00314301030267475,0.003036594876839382,1.294743432173783,3.036594876839382e-06
-0.00314238030267475,-0.004334867954145278,1.302097970172741,-4.334867954145277e-06
-0.003141750302674749,-0.004334867954145278,1.302097970172743,-4.334867954145277e-06
-0.00314112030267475,-0.004334867954145278,1.30577523917222,-4.334867954145277e-06
-0.00314049030267475,-0.004334867954145278,1.313129777171178,-4.334867954145277e-06
-0.00313986030267475,0.00303659487683603,1.32416158416961,3.036594876836029e-06
-0.00313923030267475,0.006722326292331712,1.327838853169094,6.722326292331713e-06
-0.003138600302674749,0.003036594876839382,1.331516122168573,3.036594876839382e-06
-0.00313797030267475,0.006722326292330036,1.331516122168573,6.722326292330036e-06
-0.00313734030267475,-0.004334867954145278,1.335193391168052,-4.334867954145277e-06
-0.003136710302674749,-0.004334867954141925,1.338870660167533,-4.334867954141925e-06
-0.00313608030267475,0.003036594876839382,1.34254792916701,3.036594876839382e-06
-0.00313545030267475,0.006722326292331712,1.346225198166489,6.722326292331713e-06
-0.003134820302674749,-0.0006491365386562997,1.349902467165967,-6.491365386562997e-07
-0.00313419030267475,-0.008020599369637609,1.349902467165967,-8.020599369637609e-06
-0.003133560302674749,0.003036594876839382,1.353579736165446,3.036594876839382e-06
-0.00313293030267475,0.003036594876839382,1.364611543163878,3.036594876839382e-06
-0.00313230030267475,-0.0006491365386529476,1.371966081162841,-6.491365386529476e-07
-0.003131670302674749,-0.0006491365386546236,1.368288812163365,-6.491365386546236e-07
-0.00313104030267475,-0.004334867954145278,1.37564335016232,-4.334867954145277e-06
-0.00313041030267475,-0.0006491365386529476,1.37564335016232,-6.491365386529476e-07
-0.003129780302674749,0.003036594876841059,1.386675157160753,3.036594876841059e-06
-0.00312915030267475,0.006722326292331712,1.379320619161799,6.722326292331713e-06
-0.003128520302674749,0.006722326292331712,1.382997888161278,6.722326292331713e-06
-0.00312789030267475,-0.00433486795414025,1.386675157160755,-4.334867954140249e-06
-0.00312726030267475,-0.004334867954145278,1.390352426160236,-4.334867954145277e-06
-0.003126630302674749,-0.004334867954145278,1.397706964159194,-4.334867954145277e-06
-0.00312600030267475,-0.0006491365386529476,1.405061502158151,-6.491365386529476e-07
-0.00312537030267475,0.003036594876839382,1.408738771157631,3.036594876839382e-06
-0.003124740302674749,0.003036594876839382,1.405061502158151,3.036594876839382e-06
-0.00312411030267475,0.003036594876839382,1.405061502158151,3.036594876839382e-06
-0.00312348030267475,-0.0006491365386529476,1.41241604015711,-6.491365386529476e-07
-0.00312285030267475,0.003036594876837706,1.419770578156064,3.036594876837706e-06
-0.00312222030267475,0.01040805770782404,1.423447847155546,1.040805770782404e-05
-0.003121590302674749,0.01040805770782404,1.430802385154504,1.040805770782404e-05
-0.00312096030267475,-0.004334867954145278,1.427125116155025,-4.334867954145277e-06
-0.00312033030267475,-0.008020599369637609,1.430802385154504,-8.020599369637609e-06
-0.003119700302674749,-0.00433486795414025,1.434479654153988,-4.334867954140249e-06
-0.00311907030267475,0.006722326292331712,1.44551146115242,6.722326292331713e-06
-0.00311844030267475,0.003036594876839382,1.449188730151899,3.036594876839382e-06
-0.00311781030267475,-0.0006491365386512714,1.449188730151899,-6.491365386512714e-07
-0.00311718030267475,-0.0006491365386529476,1.456543268150857,-6.491365386529476e-07
-0.003116550302674749,0.003036594876839382,1.456543268150857,3.036594876839382e-06
-0.00311592030267475,0.006722326292330036,1.460220537150334,6.722326292330036e-06
-0.00311529030267475,0.003036594876839382,1.460220537150335,3.036594876839382e-06
-0.003114660302674749,-0.004334867954143602,1.467575075149294,-4.334867954143601e-06
-0.00311403030267475,-0.0006491365386529476,1.467575075149294,-6.491365386529476e-07
-0.00311340030267475,-0.004334867954145278,1.474929613148251,-4.334867954145277e-06
-0.00311277030267475,-0.0006491365386546238,1.478606882147729,-6.49136538654624e-07
-0.00311214030267475,0.003036594876839382,1.489638689146167,3.036594876839382e-06
-0.003111510302674749,-0.0006491365386529476,1.493315958145646,-6.491365386529476e-07
-0.00311088030267475,-0.0006491365386529476,1.493315958145646,-6.491365386529476e-07
-0.00311025030267475,0.003036594876839382,1.500670496144604,3.036594876839382e-06
-0.003109620302674749,0.006722326292331712,1.500670496144606,6.722326292331713e-06
-0.00310899030267475,0.006722326292331712,1.504347765144083,6.722326292331713e-06
-0.00310836030267475,0.003036594876839382,1.504347765144083,3.036594876839382e-06
-0.00310773030267475,0.003036594876839382,1.511702303143037,3.036594876839382e-06
-0.00310710030267475,0.006722326292331712,1.51537957214252,6.722326292331713e-06
-0.003106470302674749,-0.0006491365386529476,1.519056841141999,-6.491365386529476e-07
-0.00310584030267475,0.01040805770781901,1.522734110141476,1.040805770781902e-05
-0.00310521030267475,0.01040805770782404,1.522734110141478,1.040805770782404e-05
-0.003104580302674749,0.01409378912330632,1.522734110141481,1.409378912330632e-05
-0.00310395030267475,-0.008020599369637609,1.530088648140436,-8.020599369637609e-06
-0.00310332030267475,-0.01170633078512994,1.537443186139393,-1.170633078512994e-05
-0.003102690302674749,-0.0006491365386495954,1.541120455138876,-6.491365386495954e-07
-0.00310206030267475,0.006722326292331712,1.54847499313783,6.722326292331713e-06
-0.003101430302674749,0.006722326292331712,1.555829531136788,6.722326292331713e-06
-0.00310080030267475,-0.0006491365386495952,1.555829531136788,-6.491365386495951e-07
-0.00310017030267475,0.003036594876839382,1.555829531136788,3.036594876839382e-06
-0.003099540302674749,0.003036594876841059,1.563184069135749,3.036594876841059e-06
-0.00309891030267475,0.006722326292331712,1.570538607134704,6.722326292331713e-06
-0.00309828030267475,0.006722326292331712,1.574215876134183,6.722326292331713e-06
-0.003097650302674749,0.006722326292331712,1.574215876134181,6.722326292331713e-06
-0.00309702030267475,0.006722326292331712,1.570538607134704,6.722326292331713e-06
-0.003096390302674749,0.006722326292331712,1.574215876134183,6.722326292331713e-06
-0.00309576030267475,0.003036594876841059,1.57789314513366,3.036594876841059e-06
-0.00309513030267475,0.006722326292331712,1.58157041413314,6.722326292331713e-06
-0.003094500302674749,0.006722326292333388,1.585247683132623,6.722326292333389e-06
-0.00309387030267475,0.01040805770782404,1.592602221131577,1.040805770782404e-05
-0.00309324030267475,0.01040805770782404,1.599956759130535,1.040805770782404e-05
-0.003092610302674749,0.01040805770782237,1.599956759130537,1.040805770782237e-05
-0.00309198030267475,0.006722326292331712,1.603634028130014,6.722326292331713e-06
-0.00309135030267475,0.006722326292331712,1.603634028130014,6.722326292331713e-06
-0.00309072030267475,0.006722326292331712,1.607311297129491,6.722326292331713e-06
-0.00309009030267475,0.006722326292331712,1.614665835128451,6.722326292331713e-06
-0.003089460302674749,0.01040805770782404,1.61834310412793,1.040805770782404e-05
-0.00308883030267475,0.006722326292331712,1.622020373127409,6.722326292331713e-06
-0.00308820030267475,0.01409378912331637,1.629374911126367,1.409378912331637e-05
-0.003087570302674749,0.01409378912331302,1.633052180125846,1.409378912331302e-05
-0.00308694030267475,0.006722326292331712,1.633052180125846,6.722326292331713e-06
-0.00308631030267475,0.003036594876839382,1.640406718124804,3.036594876839382e-06
-0.00308568030267475,0.01040805770782069,1.644083987124281,1.040805770782069e-05
-0.00308505030267475,0.0177795205388087,1.644083987124282,1.77795205388087e-05
-0.003084420302674749,0.01409378912331637,1.65143852512324,1.409378912331637e-05
-0.00308379030267475,0.01040805770782404,1.65143852512324,1.040805770782404e-05
-0.00308316030267475,0.01040805770782404,1.655115794122719,1.040805770782404e-05
-0.003082530302674749,0.01409378912331972,1.662470332121679,1.409378912331973e-05
-0.00308190030267475,0.02146525195430103,1.666147601121156,2.146525195430103e-05
-0.00308127030267475,0.01409378912331637,1.673502139120114,1.409378912331637e-05
-0.00308064030267475,0.01409378912331637,1.673502139120114,1.409378912331637e-05
-0.00308001030267475,0.0177795205388087,1.673502139120114,1.77795205388087e-05
-0.003079380302674749,0.01409378912331637,1.684533946118551,1.409378912331637e-05
-0.00307875030267475,0.02146525195429768,1.688211215118028,2.146525195429768e-05
-0.00307812030267475,0.02515098336979336,1.684533946118551,2.515098336979337e-05
-0.003077490302674749,0.02146525195429768,1.688211215118032,2.146525195429768e-05
-0.00307686030267475,0.01409378912331637,1.691888484117509,1.409378912331637e-05
-0.00307623030267475,0.0177795205388087,1.699243022116466,1.77795205388087e-05
